Unnamed: 0,Time,Date,Latitude,Longitude,Total PDCP DL Throughput,Total PDCP UL Throughput,PDSCH Phy Throughput (kbps),PUSCH Phy Throughput (kbps),PDSCH Resource Blocks Allocated (Allocated Subframes Only),PDSCH Resource Block Allocation (%),PUSCH Resource Blocks Allocated (Allocated Subframes Only),Number of PUSCH Resource Blocks,Number of PDSCH Resource Blocks,PDCP Throughput DL (kbps),PDCP Throughput UL (kbps),PHY Layer Throughput PDSCH (kbps),PHY Layer Throughput PUSCH (kbps),RLC Throughput DL (kbps)(LTE Throughputs from Data Collector),RLC Throughput UL (kbps)(LTE Throughputs from Data Collector),Ping Delay (ms)
,57:41.0,3/21/2022,7.2764455,5.2431695,1.460000038,2.279999971,11.13000011,7.5,4.5,0.540000021,3,0,0.5,1.460000038,2.279999971,13.17000008,9.729999542,1.320000052,3.50999999,
,57:43.0,3/21/2022,7.2764355,5.243223,0.779999971,2.109999895,14.55000019,6.78000021,3.900000095,0.079999998,3,0,0.100000001,1.049999952,2.109999895,35.58000183,15.02999973,0.670000017,2.289999962,
,57:45.0,3/21/2022,7.2764285,5.243285,0.779999971,1.639999986,6.190000057,6.230000019,4.400000095,0.150000006,3,0,0.200000003,0.779999971,2.190000057,14,14.92000008,0.649999976,1.779999971,
,57:47.0,3/21/2022,7.27642475,5.243349875,0.779999971,1.039999962,7.239999771,7.760000229,3.700000048,0.300000012,3,0,0.300000012,0.779999971,1.039999962,6.179999828,28.20999908,1.279999971,0.75,
,57:49.0,3/21/2022,7.27642375,5.243397375,0.779999971,1.039999962,13.68000031,6.820000172,3.900000095,0.170000002,5.599999905,0,0.200000003,0.779999971,0.689999998,9.890000343,14.92000008,0.639999986,1.120000005,
,57:51.0,3/21/2022,7.27642275,5.243446,1.059999943,2.609999895,4.739999771,9,4,0.189999998,3,0,0.200000003,1.059999943,2.5,45.38000107,21.12000084,1.210000038,2.569999933,
,57:53.0,3/21/2022,7.276421,5.2435035,0.779999971,1.590000033,10.28999996,12.64999962,4.699999809,0.109999999,3,0,0.100000001,0.779999971,1.590000033,27.85000038,24.01000023,0.670000017,1.659999967,
,57:55.0,3/21/2022,7.276415,5.2435975,0.779999971,1.679999948,7.889999866,8.649999619,3.799999952,0.129999995,3,0,0.100000001,1.049999952,1.679999948,8.680000305,18.57999992,0.670000017,2.119999886,
,57:57.0,3/21/2022,7.2764075,5.2437265,0.779999971,1.039999962,6,3.329999924,5.199999809,0.860000014,3,0,0.899999976,0.779999971,1.389999986,6.21999979,7.050000191,0.959999979,0.75,
,57:59.0,3/21/2022,7.276394,5.2438875,0.779999971,1.039999962,5.769999981,3.299999952,4,0.670000017,3,0,0.699999988,0.779999971,0.829999983,4.159999847,6.019999981,0.639999986,1.120000005,
,58:01.0,3/21/2022,7.2763775,5.2440715,1.059999943,2.289999962,10.43000031,5.099999905,3.900000095,0.140000001,3,0,0.100000001,1.059999943,3.049999952,81.58999634,23.13999939,0.670000017,0.75,
,58:03.0,3/21/2022,7.2763585,5.244256,0.779999971,1.679999948,12.05000019,5.989999771,4,0.779999971,3,0,0.800000012,0.779999971,1.679999948,9.949999809,16.48999977,1.789999962,3.029999971,
,58:05.0,3/21/2022,7.276329,5.2444415,0.779999971,1.909999967,9.149999619,5.889999866,4.300000191,0.189999998,3,0,0.200000003,0.779999971,2.119999886,23.56999969,21.04999924,0.99000001,2.119999886,44
,58:07.0,3/21/2022,7.2763075,5.2446295,0.779999971,1.039999962,8.850000381,4.460000038,3.799999952,0.720000029,3,0,0.699999988,0.779999971,1.039999962,11.25,23.06999969,0.649999976,1.210000038,
,58:11.0,3/21/2022,7.27627,5.2450165,0.779999971,1.039999962,13.06999969,6.809999943,6.5,0.479999989,3,0,0.5,0.779999971,1.389999986,4.309999943,12.18999958,0.970000029,0.75,
,58:13.0,3/21/2022,7.276254,5.2452075,1.059999943,2.089999914,8.029999733,9.829999924,4.699999809,0.170000002,6.699999809,0,0.200000003,1.059999943,2.359999895,54.20999908,18.12999916,1.820000052,2.109999895,
,58:15.0,3/21/2022,7.276234,5.245404,0.779999971,2.109999895,16.70999908,6.150000095,3.900000095,0.189999998,3,0,0.200000003,0.779999971,2.430000067,19.70000076,15.10000038,0.670000017,2.349999905,
,58:17.0,3/21/2022,7.2762125,5.24562,0.779999971,1.679999948,8.109999657,5.630000114,4,0.230000004,3,0,0.200000003,0.779999971,1.340000033,12.13000011,7.980000019,0.649999976,1.659999967,
,58:19.0,3/21/2022,7.2761885,5.2458585,0.779999971,1.320000052,8.75,2.019999981,3.799999952,0.400000006,3,0,0.400000006,1.049999952,1.320000052,8.840000153,3.880000114,0.970000029,1.320000052,
,58:21.0,3/21/2022,7.2761595,5.2461185,0.779999971,1.039999962,8,6.820000172,4,1.279999971,3,0,1.299999952,0.779999971,1.389999986,10.34000015,7.010000229,0.649999976,1.5,
,58:23.0,3/21/2022,7.2761285,5.2463875,1.059999943,2.569999933,14.85999966,10.81000042,3.799999952,0.150000006,3.900000095,0,0.100000001,1.059999943,2.049999952,51.97000122,27.52000046,0.639999986,0.75,
,58:25.0,3/21/2022,7.276096,5.246655,0.779999971,1.899999976,16.45000076,5.369999886,3.900000095,0.150000006,3,0,0.100000001,0.779999971,1.899999976,16.70999908,16.72999954,1.25,2.319999933,36
,58:27.0,3/21/2022,7.2760625,5.2469145,0.779999971,2.220000029,6.369999886,7.610000134,3.599999905,0.090000004,3,0,0.100000001,0.779999971,2.220000029,15.22999954,9.220000267,1.330000043,3.039999962,
,58:29.0,3/21/2022,7.27604,5.2471615,0.779999971,1.039999962,15.94999981,2.920000076,3.700000048,0.649999976,3,0,0.600000024,0.779999971,0.689999998,9.050000191,21.73999977,0.649999976,1.210000038,
,58:31.0,3/21/2022,7.2760225,5.2474075,0.779999971,0.519999981,2.279999971,25.90999985,5.199999809,1.350000024,2,0,1.299999952,0.779999971,1.389999986,6.510000229,84.73999786,0.639999986,1.129999995,
,58:33.0,3/21/2022,7.275991,5.24766,0.779999971,1.039999962,18.86000061,2.700000048,3.700000048,0.129999995,3,0,0.100000001,0.779999971,1.039999962,7.730000019,15.81999969,0.959999979,0.75,
,58:35.0,3/21/2022,7.275951,5.2479265,1.460000038,2.930000067,12.52000046,7.550000191,4,0.159999996,3,0,0.200000003,1.940000057,2.339999914,89.26000214,14.09000015,1.230000019,2.269999981,
,58:37.0,3/21/2022,7.2759065,5.248206,0.389999986,2.109999895,5.809999943,6.21999979,4.300000191,0.119999997,3,0,0.100000001,0.519999981,2.119999886,22.28000069,10.22999954,0.680000007,2.289999962,
,58:39.0,3/21/2022,7.2758525,5.2484945,0.779999971,1.360000014,3.039999962,4.03000021,5.900000095,0.209999993,3,0,0.200000003,0.779999971,1.360000014,4.679999828,6.679999828,0.670000017,1.580000043,
,58:41.0,3/21/2022,7.2757925,5.2487945,0.779999971,1.159999967,2.190000057,9.409999847,3.799999952,0.200000003,4.400000095,0,0.200000003,0.779999971,0.75999999,2.369999886,19.57999992,1.279999971,0.829999983,
,58:43.0,3/21/2022,7.2757275,5.2491115,0.779999971,1.039999962,3.789999962,4.659999847,3.700000048,0.189999998,3,0,0.200000003,0.779999971,1.299999952,3.480000019,12.73999977,0.660000026,0.850000024,37
,58:45.0,3/21/2022,7.2756455,5.249446,1.679999948,2,4.849999905,17.63999939,5.599999905,0.230000004,2.700000048,0,0.200000003,1.720000029,2,24.30999947,18.68000031,2.190000057,2.25999999,
,58:47.0,3/21/2022,7.27555,5.249798,1,2.630000114,5.320000172,14.10000038,5,0.25999999,2.599999905,0,0.300000012,1.070000052,2.910000086,5.420000076,30.10000038,0.75999999,2,
,58:49.0,3/21/2022,7.2754415,5.2501625,0.779999971,1.679999948,2.75999999,5.570000172,4.599999905,0.340000004,3,0,0.300000012,0.779999971,1.679999948,6.829999924,16.19000053,1.360000014,2.579999924,
,58:51.0,3/21/2022,7.275323,5.2505305,1,1.24000001,1.320000052,96.30999756,9.5,1.460000038,2.099999905,0.300000012,1.5,1,1.25,1.779999971,148.1600037,0.959999979,1.120000005,
,58:53.0,3/21/2022,7.275201,5.250896,0.389999986,1.039999962,0.790000021,153.2299957,8.899999619,0.370000005,2,0.300000012,0.400000006,0.519999981,1.039999962,4.380000114,160.8699951,0.959999979,1.519999981,
,58:55.0,3/21/2022,7.27508,5.2512475,0.779999971,1.480000019,3.390000105,152.3500061,12.80000019,4.269999981,2,0.300000012,4.300000191,0.779999971,1.480000019,9.779999733,159.7599945,0.670000017,0.790000021,
,58:57.0,3/21/2022,7.2749625,5.251564,1.460000038,2.049999952,1.879999995,138.2700043,6.099999905,0.25,2.099999905,0.300000012,0.200000003,1.940000057,2.049999952,2.170000076,145.1300049,1.25,3.049999952,
,58:59.0,3/21/2022,7.2748525,5.251843,0.779999971,2.430000067,1.789999962,148.8099976,9.199999809,0.230000004,2,0.300000012,0.200000003,0.779999971,3.24000001,9.930000305,155.9199982,0.689999998,3.089999914,
,59:01.0,3/21/2022,7.2747525,5.252089,0.779999971,1.360000014,0.720000029,143.3600006,3.200000048,0.119999997,2,0.300000012,0.100000001,0.779999971,1.360000014,0.779999971,149.3500061,1,1.860000014,
,59:03.0,3/21/2022,7.274656,5.252324,0.779999971,1.320000052,2.099999905,150.6000061,12,3.690000057,2.099999905,0.300000012,3.700000048,0.779999971,1.320000052,5.28000021,154.3399963,0.649999976,1.159999967,
,59:05.0,3/21/2022,7.274555,5.252563,0.779999971,1.039999962,3.5,153.6199951,10.19999981,2.220000029,2.099999905,0.300000012,2.200000048,0.779999971,0.689999998,0.879999995,161.5,0.639999986,1.139999986,
,59:07.0,3/21/2022,7.2744525,5.252806,1.059999943,2.609999895,0.930000007,154.2899933,6.699999809,0.460000008,2.099999905,0.300000012,0.5,1.070000052,2.5,9.880000114,162.0200043,1.220000029,2.579999924,
,59:09.0,3/21/2022,7.2743485,5.2530505,0.779999971,1.590000033,3.390000105,154.6399994,6.800000191,0.330000013,2.099999905,0.300000012,0.300000012,0.779999971,1.590000033,16.03000069,160.4199982,1.309999943,2.140000105,
,59:11.0,3/21/2022,7.2742395,5.2533005,0.779999971,1.679999948,5.03000021,152.0399933,3.900000095,0.140000001,2,0.300000012,0.100000001,0.779999971,1.679999948,4.46999979,159.2599945,0.680000007,1.669999957,
,59:13.0,3/21/2022,7.2741325,5.2535485,0.779999971,1.039999962,1.570000052,154.5399933,14.39999962,2.880000114,2,0.300000012,2.900000095,0.779999971,1.389999986,15.43999958,162.1100006,0.649999976,0.75999999,
,59:15.0,3/21/2022,7.27403,5.25379,0.779999971,1.039999962,0.829999983,152.8899994,8,1.179999948,2,0.300000012,1.200000048,1.049999952,1.039999962,3.359999895,160.8399963,0.959999979,1.139999986,
,59:19.0,3/21/2022,7.27384,5.2542375,0.389999986,2.109999895,2.579999924,154.25,9.399999619,1.149999976,2.099999905,0.300000012,1.200000048,0.519999981,2.359999895,34.70999908,162.1100006,1.230000019,3.039999962,
,59:21.0,3/21/2022,7.2737635,5.254422,0.779999971,2,3.369999886,155.2400055,7.099999905,0.219999999,2.099999905,0.300000012,0.200000003,0.779999971,1.549999952,6.53000021,162.8899994,1,2.130000114,
,59:23.0,3/21/2022,7.27369,5.254605,0.779999971,1.039999962,2.339999914,153.5899963,13,13,2,0.300000012,13,0.779999971,1.360000014,1.789999962,161.6699982,0.639999986,1.970000029,
,59:25.0,3/21/2022,7.273598,5.2548025,0.779999971,1.039999962,1.820000052,152.8800049,4.699999809,1.649999976,2.099999905,0.300000012,1.600000024,0.779999971,1.25,1.539999962,160.4199982,0.649999976,0.75999999,
,59:27.0,3/21/2022,7.273496,5.255025,0.779999971,0.569999993,2.339999914,151.7299957,12.80000019,2.670000076,2,0.300000012,2.700000048,0.779999971,0.569999993,1.700000048,159.5800018,0.649999976,1.519999981,
,59:29.0,3/21/2022,7.273395,5.2552675,1.460000038,2.960000038,1.590000033,153.7799988,4.800000191,0.109999999,2.099999905,0.300000012,0.100000001,1.460000038,2.960000038,10.02999973,161.8699951,1.230000019,2.660000086,
,59:31.0,3/21/2022,7.2732995,5.2555195,0.779999971,2.109999895,2.940000057,135.6699982,5.699999809,0.289999992,2.799999952,0.400000006,0.300000012,0.779999971,2.109999895,5.599999905,145.2100067,1,1.940000057,
,59:33.0,3/21/2022,7.273209,5.255755,0.779999971,1.360000014,2.200000048,152.0500031,8.399999619,0.189999998,2,0.300000012,0.200000003,0.779999971,1.120000005,3.369999886,159.7400055,0.670000017,2.430000067,
,59:37.0,3/21/2022,7.2729985,5.2562135,0.779999971,1.370000005,0.99000001,101.0899963,5.400000095,0.300000012,3.799999952,0.400000006,0.300000012,0.779999971,1.370000005,1.480000019,124.4300003,0.639999986,0.899999976,
,59:39.0,3/21/2022,7.2728915,5.2564515,1.919999957,2.319999933,5.449999809,115.8799973,9.699999809,0.059999999,2,0.100000001,0.100000001,1.919999957,2.269999981,32.45999908,129.7100067,1.669999957,1.340000033,
,59:41.0,3/21/2022,7.2727855,5.2567025,1.25,2.529999971,5.340000153,146.8999939,6.099999905,0.02,2.099999905,0.100000001,0,1.279999971,2.319999933,5.730000019,154.7700043,1.399999976,3.190000057,
,59:43.0,3/21/2022,7.2726725,5.2569685,1.25,1.940000057,2.069999933,140.8999939,6.800000191,0.02,2,0.100000001,0,1.480000019,2.109999895,2.720000029,143.0700073,1.279999971,2.589999914,
,59:45.0,3/21/2022,7.272553,5.257246,0.779999971,1.039999962,2.950000048,173.6000061,3.400000095,0.569999993,2,0.400000006,0.600000024,0.779999971,1.389999986,2.25999999,174.3500061,0.980000019,1.399999976,
,59:47.0,3/21/2022,7.272433,5.257529,0.389999986,1.129999995,1.799999952,182.1699982,4,0.589999974,2.099999905,0.400000006,0.600000024,0.519999981,1.129999995,1.919999957,176.0899963,0.670000017,0.839999974,
,59:51.0,3/21/2022,7.2721855,5.258119,1.460000038,2,3.380000114,172.9600067,4.199999809,0.180000007,2,0.400000006,0.200000003,1.460000038,2,7.400000095,175.3899994,1.769999981,2.130000114,
,59:53.0,3/21/2022,7.272055,5.2584255,0.779999971,2.109999895,2.279999971,180.6499939,7,0.379999995,2,0.400000006,0.400000006,0.779999971,2.109999895,6.340000153,184.9199982,1,1.840000033,
,59:55.0,3/21/2022,7.271929,5.2587375,0.779999971,1.360000014,1.649999976,186.2299957,4.599999905,0.209999993,2,0.400000006,0.200000003,0.779999971,1.360000014,5.349999905,185.6900024,0.670000017,1.600000024,
,59:57.0,3/21/2022,7.2718125,5.2590425,0.779999971,1.039999962,1.75999999,181.8200073,7.800000191,1.860000014,2,0.400000006,1.899999976,0.779999971,1.039999962,2.829999924,181.1300049,0.649999976,0.75999999,
,59:59.0,3/21/2022,7.271706,5.259334,0.389999986,1.039999962,4.329999924,195.4600067,7,0.839999974,2,0.400000006,0.800000012,0.519999981,1.25,1.649999976,186.3000031,1.309999943,1.519999981,
,00:01.0,3/21/2022,7.2716095,5.2596105,1.460000038,2.140000105,2.890000105,190.5800018,4.199999809,0.170000002,2,0.400000006,0.200000003,1.460000038,2.359999895,9.489999771,186.0200043,1.220000029,1.669999957,
,00:03.0,3/21/2022,7.2715215,5.2598785,0.779999971,2.109999895,5.03000021,190.8000031,3.799999952,0.150000006,2.099999905,0.400000006,0.200000003,0.779999971,1.99000001,6.840000153,188.9299927,0.680000007,1.75999999,
,00:05.0,3/21/2022,7.271439,5.260141,0.779999971,1.679999948,2.799999952,182.8200073,10.69999981,1.139999986,2,0.400000006,1.100000024,0.779999971,1.679999948,2.299999952,183.7299957,0.670000017,2.140000105,
,00:07.0,3/21/2022,7.2713575,5.2604035,2.190000057,1.460000038,3.220000029,118.1299973,8.100000381,0.02,2.200000048,0.100000001,0,1.590000033,1.350000024,1.659999967,120.1200027,2.119999886,1.269999981,
,00:09.0,3/21/2022,7.2712835,5.26067,0.389999986,1.129999995,1.179999948,151.2799988,4.400000095,0.119999997,2,0.300000012,0.100000001,1.190000057,0.810000002,3.839999914,159.4900055,1.610000014,2.710000038,
,00:11.0,3/21/2022,7.27121,5.260942,0.779999971,1.50999999,2.650000095,150.2799988,12.80000019,2.680000067,2.099999905,0.300000012,2.700000048,0.779999971,1.100000024,3.49000001,158.3200073,0.649999976,0.810000002,
,00:13.0,3/21/2022,7.2711375,5.261232,1.919999957,2.230000019,3.890000105,119.0599976,6.199999809,0.039999999,2.099999905,0.100000001,0,2.150000095,2.839999914,8.010000229,127.4300003,2.660000086,3.5,
,00:15.0,3/21/2022,7.271069,5.261542,0.779999971,2.480000019,1.779999971,174.8200073,4.699999809,0.090000004,2,0.400000006,0.100000001,0.779999971,2.24000001,4.760000229,173.2100067,0.699999988,2.440000057,
,00:17.0,3/21/2022,7.271006,5.2618655,0.779999971,1.360000014,3.109999895,177,3.700000048,0.239999995,2.099999905,0.400000006,0.200000003,0.779999971,1.809999943,0.889999986,175.7100067,0.99000001,1.220000029,
,00:19.0,3/21/2022,7.270942,5.262196,0.779999971,1.320000052,0.090000004,178.2599945,5.300000191,0.439999998,2,0.400000006,0.400000006,0.779999971,1.320000052,1.25,177.1300049,0.649999976,1.519999981,
,00:21.0,3/21/2022,7.2708835,5.262534,1.019999981,1.460000038,3.289999962,171.1999969,6.599999905,0.02,2,0.400000006,0,1.029999971,1.070000052,2.359999895,141.1399994,1.289999962,1.149999976,
,00:23.0,3/21/2022,7.2708315,5.2628805,2.269999981,2.289999962,4.550000191,118.0400009,6.199999809,0.029999999,2,0.300000012,0,2.210000038,2.059999943,9.529999733,111.1699982,2.49000001,3.819999933,
,00:25.0,3/21/2022,7.270789,5.2632285,1.340000033,3,5.570000172,48.72000122,8.600000381,0.059999999,8,0.300000012,0.100000001,1.889999986,2.950000048,8.960000038,93.55000305,1.659999967,4.03000021,
,00:27.0,3/21/2022,7.2707515,5.26358,1.570000052,1.879999995,1.610000014,144.1600037,8.5,0.039999999,2.200000048,0.100000001,0,1.399999976,1.620000005,5.059999943,153.1199951,1.970000029,1.600000024,
,00:29.0,3/21/2022,7.2707185,5.263935,0.779999971,0.569999993,2.089999914,175.9700012,4.5,1.169999957,2,0.400000006,1.200000048,0.779999971,0.870000005,1.919999957,177.25,0.980000019,0.839999974,30
,00:31.0,3/21/2022,7.270694,5.2642865,0.779999971,1.100000024,1.090000033,174.7799988,9.300000191,0.899999976,2,0.400000006,0.899999976,0.779999971,1.100000024,1.309999943,178.5800018,0.649999976,1.190000057,
,00:33.0,3/21/2022,7.2706785,5.2646415,0.779999971,1.090000033,2.140000105,182.8399963,7.800000191,0.600000024,2,0.400000006,0.600000024,1.049999952,1.460000038,1.389999986,185.9799957,0.649999976,0.839999974,
,00:35.0,3/21/2022,7.2706655,5.2649845,1.059999943,2.609999895,1.820000052,184.5200043,7.300000191,0.270000011,2,0.400000006,0.300000012,1.419999957,2.089999914,4.409999847,186.5299988,1.220000029,2.589999914,
,00:37.0,3/21/2022,7.2706585,5.2653015,0.779999971,2.430000067,0.720000029,181.4199982,5.199999809,0.180000007,2,0.400000006,0.200000003,0.779999971,2.109999895,2.809999943,183.4400024,1.309999943,2.140000105,
,00:39.0,3/21/2022,7.27065775,5.2656045,0.779999971,1.409999967,1.99000001,184.5099945,11,0.540000021,2,0.400000006,0.5,0.779999971,1.799999952,1.570000052,187.9600067,0.670000017,2.519999981,
,00:41.0,3/21/2022,7.2706625,5.2659095,0.779999971,1.080000043,1.340000033,184.8399963,13.19999981,1.679999948,2,0.400000006,1.700000048,0.779999971,1.080000043,1.75999999,187.1900024,0.649999976,0.790000021,
,00:43.0,3/21/2022,7.270675,5.2662225,0.779999971,1.039999962,1.929999948,184.1199951,3.799999952,0.079999998,2,0.400000006,0.100000001,0.779999971,1.039999962,3.74000001,185.2299957,0.970000029,1.519999981,
,00:45.0,3/21/2022,7.270694,5.266545,1.460000038,1.769999981,2.869999886,182.6199951,5.5,0.209999993,2,0.400000006,0.200000003,1.460000038,2.359999895,16.06999969,185.6199951,1.220000029,1.669999957,39
,00:47.0,3/21/2022,7.2707185,5.2668715,0.779999971,2.430000067,3.130000114,183.6100006,5.199999809,0.150000006,2,0.400000006,0.200000003,0.779999971,1.539999962,4.960000038,188.1399994,0.680000007,1.679999948,
,00:49.0,3/21/2022,7.2707465,5.2672035,0.779999971,1.679999948,2.220000029,185.2100067,7.300000191,1.110000014,2,0.400000006,1.100000024,0.779999971,2.359999895,2.75,189.1000061,1.00999999,3.059999943,
,00:51.0,3/21/2022,7.2707825,5.267539,0.779999971,1.039999962,1.730000019,182.5599976,3.599999905,0.090000004,2,0.400000006,0.100000001,0.779999971,0.689999998,1.360000014,185.0200043,0.639999986,1.370000005,
,00:53.0,3/21/2022,7.270825,5.267876,0.389999986,1.039999962,1.909999967,184.75,8.800000191,1.75999999,2,0.400000006,1.799999952,0.519999981,1.25,1.519999981,184.9100037,0.649999976,0.75999999,
,00:57.0,3/21/2022,7.27093,5.268552,1.460000038,2,3.299999952,181.5800018,9.5,0.340000004,2,0.400000006,0.300000012,1.460000038,2,4.449999809,183.3699951,1.330000043,2.480000019,
,00:59.0,3/21/2022,7.2709935,5.268889,0.779999971,2.390000105,3.980000019,184.1399994,6.800000191,0.239999995,2,0.400000006,0.200000003,0.779999971,2.390000105,24.26000023,185.6199951,0.689999998,2.710000038,
,01:01.0,3/21/2022,7.2710615,5.269228,1.00999999,1.519999981,2.619999886,168.8300018,6.099999905,0.5,2,0.300000012,0.5,1.190000057,1.950000048,4.980000019,172.9700012,1.940000057,1.440000057,
,01:03.0,3/21/2022,7.27114,5.269566,0.779999971,1.129999995,3.109999895,68.26000214,4.900000095,0.219999999,2,0.200000003,0.200000003,0.839999974,1.190000057,28.37999916,139.7799988,0.779999971,0.899999976,
,01:05.0,3/21/2022,7.2712275,5.2699025,0.779999971,1.039999962,10.34000015,172.6300049,3.799999952,0.629999995,2,0.300000012,0.600000024,0.779999971,0.689999998,1.220000029,179.9100037,0.649999976,1.519999981,
,01:07.0,3/21/2022,7.2713175,5.2702375,1.059999943,2.640000105,1.940000057,60.97999954,4,0.189999998,2.099999905,0.200000003,0.200000003,1.419999957,2.529999971,21.79000092,124.5199966,1.24000001,1.700000048,
,01:09.0,3/21/2022,7.271412,5.270579,0.779999971,1.590000033,5.829999924,6.179999828,3.700000048,0.140000001,3,0,0.100000001,0.779999971,1.590000033,8.760000229,14.47999954,0.680000007,1.659999967,
,01:11.0,3/21/2022,7.2715185,5.2709265,0.779999971,1.679999948,5.559999943,5.710000038,5.199999809,0.479999989,3,0,0.5,1.049999952,2.24000001,12.15999985,23.70999908,1.00999999,2.119999886,
,01:13.0,3/21/2022,7.2716385,5.271284,0.779999971,1.039999962,2.230000019,2.369999886,4,1.139999986,3,0,1.100000024,0.779999971,0.689999998,3.619999886,9.229999542,0.649999976,0.75,
,01:19.0,3/21/2022,7.2720435,5.2723415,1.460000038,3.019999981,1.789999962,7.53000021,4.300000191,0.180000007,2.799999952,0,0.200000003,1.940000057,3.589999914,12.52999973,10.75,1.820000052,2.579999924,
,01:21.0,3/21/2022,7.2721665,5.272654,0.779999971,2.109999895,2.460000038,7.760000229,3.900000095,0.189999998,3.900000095,0,0.200000003,0.779999971,1.590000033,8.68999958,24.67000008,0.680000007,2.430000067,
,01:23.0,3/21/2022,7.27227,5.2729275,0.389999986,1.360000014,1.700000048,3.099999905,3.700000048,0.239999995,3.200000048,0,0.200000003,0.519999981,1.75999999,2.319999933,10.96000004,1.309999943,1.210000038,
,01:25.0,3/21/2022,7.2723575,5.2731625,0.779999971,1.039999962,0.910000026,3.200000048,4,0.670000017,3,0,0.699999988,0.779999971,1.039999962,1.480000019,4.659999847,0.639999986,0.75,
,01:27.0,3/21/2022,7.272441,5.2733825,0.779999971,1.090000033,2.069999933,2.609999895,4.300000191,1.669999957,3,0,1.700000048,0.779999971,1.090000033,2.210000038,12.28999996,0.649999976,1.159999967,70
,01:29.0,3/21/2022,7.27252,5.2735855,2.480000019,2.74000001,4.119999886,14.14999962,6.699999809,0.039999999,2.5,0,0,2.369999886,2.599999905,9.229999542,11.07999992,3.170000076,2.769999981,
,01:31.0,3/21/2022,7.2725945,5.2737735,1.799999952,2.480000019,4.25,9.569999695,6.900000095,0.02,2.599999905,0,0,1.539999962,2.869999886,3.630000114,15.46000004,1.99000001,4.070000172,
,01:33.0,3/21/2022,7.27266,5.2739545,1.370000005,2.339999914,3.339999914,24.29000092,7.199999809,0.02,2.200000048,0.100000001,0,1.779999971,2.400000095,1.730000019,14.36999989,1.659999967,2.059999943,
,01:35.0,3/21/2022,7.272722,5.274116,1.590000033,1.279999971,2.420000076,6.699999809,6.699999809,0.01,2.400000095,0.100000001,0,1.75999999,1.799999952,1.49000001,6.329999924,1.870000005,1.649999976,42
,01:37.0,3/21/2022,7.2727865,5.274281,0.779999971,0.949999988,3.480000019,6.78000021,3.700000048,0.189999998,3,0,0.200000003,0.779999971,0.949999988,3.079999924,14.17000008,1.129999995,1.620000005,51
,01:39.0,3/21/2022,7.2728585,5.274464,1.25,1.279999971,2.069999933,7.349999905,6.400000095,0.07,2.299999952,0,0.100000001,1.25,1.710000038,4.329999924,13.06000042,1.399999976,1.350000024,
,01:41.0,3/21/2022,7.272925,5.2746295,1.059999943,2.930000067,2.24000001,6.28000021,4.199999809,0.170000002,2.599999905,0,0.200000003,2.130000114,2.339999914,3.799999952,14.47999954,1.220000029,2.269999981,
,01:43.0,3/21/2022,7.272983,5.2747775,0.779999971,2.160000086,1.5,9.699999809,4.300000191,0.109999999,3.599999905,0,0.100000001,0.779999971,1.769999981,3.00999999,9.859999657,0.689999998,2.700000048,
,01:45.0,3/21/2022,7.273054,5.2749355,0.779999971,1.360000014,1.120000005,3.25999999,4.599999905,1.149999976,3.200000048,0,1.200000048,0.779999971,1.75999999,1.090000033,7.03000021,0.649999976,1.659999967,
,01:47.0,3/21/2022,7.273145,5.2751235,0.949999988,1.179999948,1.850000024,5.519999981,6.599999905,0.01,2.200000048,0.100000001,0,0.959999979,1.179999948,1.700000048,4.96999979,0.910000026,1.169999957,
,01:49.0,3/21/2022,7.273241,5.27535,1.590000033,0.980000019,4.079999924,14.97000027,7.699999809,0.090000004,6.400000095,0.100000001,0.100000001,1.419999957,0.920000017,2.079999924,10.15999985,1.710000038,1.669999957,
,01:51.0,3/21/2022,7.2733445,5.2756115,2.029999971,2.349999905,3.220000029,12.39999962,7,0.02,3.599999905,0,0,3.339999914,2.319999933,9.550000191,15.02999973,1.710000038,2.49000001,
,01:53.0,3/21/2022,7.2734565,5.275895,0.389999986,2.160000086,1.600000024,5.440000057,5.800000191,0.310000002,3,0,0.300000012,0.519999981,2.160000086,2.480000019,10.32999992,1.24000001,1.659999967,
,01:55.0,3/21/2022,7.2735725,5.2762,0.779999971,2,1.25999999,5.650000095,9.5,0.310000002,3,0,0.300000012,0.779999971,2,0.889999986,11.09000015,1,3.119999886,
,01:57.0,3/21/2022,7.27369,5.2765225,1.139999986,1.190000057,2.829999924,6.800000191,10,1.539999962,2.700000048,0,1.5,1.289999962,1.169999957,0.970000029,6.590000153,1.049999952,1.919999957,45
,01:59.0,3/21/2022,7.273809,5.2768625,1.389999986,1.320000052,1.5,23.68000031,8,0.02,2.200000048,0.200000003,0,1.350000024,1.350000024,4.489999771,6.389999866,1.480000019,1.74000001,
,02:01.0,3/21/2022,7.273929,5.2771975,1.710000038,0.889999986,6.28000021,49.15999985,8.399999619,0.029999999,2.299999952,0.100000001,0,1.409999967,1.059999943,1.75,97.05999756,1.789999962,1.129999995,
,02:03.0,3/21/2022,7.2740545,5.277524,1.529999971,3.24000001,1.840000033,124.2799988,7.5,0.119999997,2.599999905,0.200000003,0.100000001,2.029999971,2.690000057,7,146.1999969,2.160000086,4.190000057,
